filename,width,height,class,xmin,ymin,xmax,ymax
0ce2c2c70c574425_png.rf.87e920da0447c6f9c77bf388b5eb383d.jpg,640,640,bald,166,144,490,289
6b8e0b5909474392_png.rf.88615199b48c12b670a49eced9d4faf5.jpg,640,640,stage2,109,57,527,291
83a99d7612d54c40_png.rf.8931b34353f1e8aef67f5bc5ecc9c606.jpg,640,640,stage3,136,43,584,287
0d749ae9e8c7438c_png.rf.89159bf454ba389ae3ff04bcf7af844e.jpg,640,640,normal,155,80,553,293
00e7be93115f440e_png.rf.89ba3e4e0ec3394e8c9528c9cee4e4a4.jpg,640,640,stage3,125,119,511,293
05d44b16345b4544_png.rf.8a0f6667045db67485cfb75d2e933de9.jpg,640,640,stage3,64,111,495,287
7e160e69fdb34de6_png.rf.89786c72e9056d197a4f023ec024efba.jpg,640,640,stage1,189,93,602,291
4ca6ceab239d42ca_png.rf.89d3f5f5f0b38fbc748b6583de01678a.jpg,640,640,bald,142,119,473,285
5bf46f0d6ebb4770_png.rf.8a7ea468a4875e67f3fca7e3c199800c.jpg,640,640,normal,46,110,499,296
0f12e755b85b4348_png.rf.8ad5b966ecb438c625dbda7927933780.jpg,640,640,bald,188,98,518,273
172cd0a9f7e94ddd_png.rf.8a97f7d5ae95450220f0e29d0cf415d8.jpg,640,640,bald,91,113,465,289
100cd86343864579_png.rf.8ad00ab4083cc042022734fc72cc8acf.jpg,640,640,bald,169,151,510,291
1f8688a8b2f0404d_png.rf.8b0b5bead99b2645786d98f34d1ceacf.jpg,640,640,stage3,95,104,487,304
0a2f927b4df442e8_png.rf.8af6171e278887bd2873e11074b8766d.jpg,640,640,stage1,133,68,525,291
0a4cff1650a34e40_png.rf.8b2b4ec2149ea5817f4bac7c135d46d8.jpg,640,640,stage2,167,109,533,289
1a8406018de04ea9_png.rf.8b556774940c8c2396fd654b646f403e.jpg,640,640,normal,97,50,533,294
03c1b148780b4e30_png.rf.8b657aa8d404f4629817bc83c5486f60.jpg,640,640,stage2,149,145,483,288
348ea938bf2042ff_png.rf.8b583f6d6de2770c0fb714b2e904fd29.jpg,640,640,bald,173,95,501,284
4d54d3b9af824e01_png.rf.8c032a5582dfe7e8786145f1cab22dee.jpg,640,640,stage2,100,73,571,290
19c616d5daf04205_png.rf.8ba2281a47810e4a7cfed490101a838c.jpg,640,640,bald,140,115,482,285
8a4f46c56b1b46ed_png.rf.8c4053d462509ae8dd9e8f71241dd39a.jpg,640,640,stage3,157,109,538,304
0b7f2ce80e864640_png.rf.8ca52b4474dec5689ca4297f3c1dc731.jpg,640,640,normal,30,58,517,285
1ffe7891503e4394_png.rf.8cbec89436e5fb0385b051cf3be7674c.jpg,640,640,stage1,112,130,474,281
22a867782cb44a96_png.rf.8c7e619542c9b9558d703d09624e9e75.jpg,640,640,bald,119,167,482,296
50bf33a8530b4511_png.rf.8cf3499522ceb4ba6c9232889dca542a.jpg,640,640,bald,136,87,503,294
57cc76fad61f4fbc_png.rf.8d03e5e8ffcfb5cace1f5849b795b896.jpg,640,640,stage3,93,125,451,281
0c7ad20ced0349aa_png.rf.8cf38417e0b4bbebc6d4174439d77c35.jpg,640,640,stage1,178,104,521,295
0b707c85d754413e_png.rf.8cc9cb92777e90a0a7378b10c5ccd3c1.jpg,640,640,stage2,205,94,598,272
1a9ea63da0eb4398_png.rf.8d05fc8493775fb9669cce546e352271.jpg,640,640,stage2,123,40,556,290
55b1b3d976f94fcd_png.rf.8d08dfb3f73333609146d6f4acc9abf6.jpg,640,640,normal,166,150,472,280
0ba3febd36e246a0_png.rf.8d2d0ff5b8f55917a001f8d7f091d441.jpg,640,640,normal,130,73,496,289
4b6af7fd4d0d4d6d_png.rf.8d34af9cbd7f99e91e45200e15b8f2b4.jpg,640,640,stage2,0,58,410,294
5ed88f17a64e4a23_png.rf.8d46b9832adc75e2be7069a9c355aadb.jpg,640,640,stage2,37,110,484,283
4a3e5728f43b4711_png.rf.8e03b790863a0e23182a94b86af95ad7.jpg,640,640,stage1,174,151,491,281
8b38fbb08fd74492_png.rf.8da6b60e8b15fa58429128219e515b78.jpg,640,640,stage1,69,64,488,294
7a108fde4a474054_png.rf.8e6502a09ed607b460661b7d647673bb.jpg,640,640,stage1,115,97,542,301
192ab0583bcd45bf_png.rf.8eb2d317505e8601650824aef3f20bdd.jpg,640,640,bald,202,103,549,278
0c2a3149939a48b1_png.rf.8eb517245adc031286487d67a08a83af.jpg,640,640,stage1,101,80,468,298
4cfa879e03784d00_png.rf.8ec8f7c3c8bdf4dc22b1349cb3696e07.jpg,640,640,stage3,166,113,552,298
0c49caf202ba49ee_png.rf.8f48e5360a32b11dca2cd88fb2dfb6d3.jpg,640,640,stage2,133,71,534,296
6b1559393b8b467c_png.rf.8d266efba8221f04690a224d8bfd0710.jpg,640,640,normal,64,110,526,281
8a347379bf354b31_png.rf.8f4da217b5fd0a5ccb1ffa1ac4bc07d4.jpg,640,640,stage2,89,94,533,290
00bb3b2e58064bcb_png.rf.8f6785e5981a325f3df63d675a66a70f.jpg,640,640,bald,156,125,502,287
00c2ad91754042a4_png.rf.8eee0ac128d8930e6b33d76229d5fad7.jpg,640,640,stage2,208,113,567,286
3bc5489126d4408b_png.rf.8f58fe501974f9a45d41fe2f0bfd6fad.jpg,640,640,stage1,174,145,500,292
0eaeda6a813746a3_png.rf.8f52dcebceb7cb4c944eee5297fa69eb.jpg,640,640,stage2,118,103,479,291
2d4494bb9c494da8_png.rf.8f6da9a2249d794f6fe3ac4f1f465471.jpg,640,640,stage3,99,106,515,304
2dc8f286ab884128_png.rf.8f70f4060b6a8e21490b28cc52183992.jpg,640,640,bald,86,105,451,294
6cd28a0696194831_png.rf.8f67ca4e629940a4d34ec0c0e052d019.jpg,640,640,stage3,147,54,546,302
5ae0dcf0253c4073_png.rf.8fb3a2a29b706c079531fbb019371cf8.jpg,640,640,stage1,122,97,527,303
6a070cdb63f245d6_png.rf.8fc54c7fe01213e6cd191725dc11c3e6.jpg,640,640,normal,6,0,574,295
0b92b5c7c6d84e06_png.rf.903105afda00410c81c69681e1988fd0.jpg,640,640,normal,162,113,507,288
1d5d4c105d114b7b_png.rf.8f8142e22932f49195475b294231848a.jpg,640,640,bald,197,59,558,286
3c3ed938d0374918_png.rf.90121fde356bdebf5a018cef2e350b74.jpg,640,640,stage3,122,105,491,286
0af5ca25c1f54195_png.rf.9069cb43061b67a4e3a21766ddcd9119.jpg,640,640,stage1,107,102,515,300
297b90d7ee624c30_png.rf.90c27b2b57d80e604351a5130c0c90e9.jpg,640,640,bald,85,131,438,286
2b17e571a7c249d0_png.rf.90e4b9d1e97a5177e003084fbd6a579a.jpg,640,640,bald,186,124,546,288
8c7feeebabc54fe6_png.rf.9105ef0c9b0e8636f41431cbb2740636.jpg,640,640,stage2,170,77,572,294
68c7a03566f646e3_png.rf.9161282e51660432b0469d4148eef031.jpg,640,640,stage3,198,105,571,290
07f8340aa43d44f1_png.rf.91476c408644caaf99a8af49eb5abfbc.jpg,640,640,stage2,139,147,466,296
0c5705381f7f45d9_png.rf.91450b9e9a736bd69a708f11b960cc11.jpg,640,640,normal,66,27,505,294
0e029571e7414e04_png.rf.91b489a159bca153c9c2ae1cd6d82ffb.jpg,640,640,normal,76,84,451,276
00f0b8bcce6f4cd2_png.rf.916d47f4682412b19619ca9e3820be16.jpg,640,640,stage1,126,120,546,293
6d2aa985847045e9_png.rf.91883e0a05093acfd888b7099d3016c6.jpg,640,640,stage1,97,94,526,298
1be130dc16fc4741_png.rf.923f19b75866c33e46a7daa485b9df68.jpg,640,640,stage3,82,55,478,286
003b4241b8d94d88_png.rf.92fc7511ec5d0ee4a1628e49702176d8.jpg,640,640,stage3,136,110,506,299
00cb122999f348a4_png.rf.91f37e039b67b8721668b21816db359d.jpg,640,640,normal,140,95,538,287
0f785667c95441b6_png.rf.92d07d33998355ae69cede5ed292b416.jpg,640,640,stage1,159,81,551,284
6eb26e22916541d9_png.rf.930d90cf2a6680459f7f7e15e2ed9ca8.jpg,640,640,stage2,198,39,633,293
5e38bbda946a42f1_png.rf.930c0ae1dc1149aec9ba8623d3542bf6.jpg,640,640,stage3,69,142,474,303
2edc5738cbc74441_png.rf.93917760f14e283cadfbecc07d03717c.jpg,640,640,bald,206,145,546,286
1a44fa221566479b_png.rf.94fcb62027ce552cfcd7ebd99d4228a5.jpg,640,640,stage1,195,134,517,284
1a44fa221566479b_png.rf.94fcb62027ce552cfcd7ebd99d4228a5.jpg,640,640,stage1,172,120,193,133
3a823d2c1a09472e_png.rf.94e276fcdf682c39069699679aa9d4f6.jpg,640,640,bald,212,142,552,294
1baa8e22c7ed41fa_png.rf.953dbcc40cd1965ae78cd35c0b929008.jpg,640,640,stage1,60,113,471,286
07c8c76e239b4cdf_png.rf.93ab2d7bde26cb598b33685681c01ec7.jpg,640,640,stage1,112,74,482,278
47ec54ee055f4d2f_png.rf.954c272c9ce1710987b43bf141232dbb.jpg,640,640,bald,179,108,523,295
0f4a36c29fa14033_png.rf.956f78b9a4c92a24903aa5e97d18410e.jpg,640,640,normal,82,89,454,285
00c90b5376374614_png.rf.9658de6ad3f877e66f9bd88f18dc4f6d.jpg,640,640,normal,0,38,460,266
0f3341bc170b4979_png.rf.95a6cfc3818f51b83e1deb0d65d938aa.jpg,640,640,stage1,158,146,514,292
223ed3f565a7411c_png.rf.963e9d3b4d62df04d793604d9f53975c.jpg,640,640,stage3,123,140,456,288
06f647604dfc4dd2_png.rf.9666dbe557aabaffc06159f6be089d9d.jpg,640,640,stage2,181,176,485,300
6bac8f1cd9a748d7_png.rf.96daf69ee497f9b12d767aaeae8c89e7.jpg,640,640,stage2,82,100,475,304
5acc4f0d589e4c66_png.rf.9665a0e0658aad1cf56d7aa7ce40851e.jpg,640,640,stage2,164,116,534,282
08d0e05546da4fdf_png.rf.96815d774bff08e362b396d9422ece68.jpg,640,640,stage1,0,46,444,287
62d2b5f65d664433_png.rf.977d022f982661488544c8564d118279.jpg,640,640,stage3,200,111,600,285
8c66199fbfa54688_png.rf.97ec7133f2ec9bfe9b9536af8febd9d5.jpg,640,640,normal,0,71,410,279
7bd3c3a10d744536_png.rf.97fb1b818a32747317ff5bf4954acda1.jpg,640,640,stage3,87,105,463,292
0afab83ce46a4e6e_png.rf.98218e28e82208b10029f79a11513575.jpg,640,640,stage1,119,56,530,297
5ec255b7f65342e9_png.rf.98319fe6e9525699e008b990dafd6445.jpg,640,640,normal,63,88,536,301
0f59ce0343524529_png.rf.986b9290b7e6ef74f46e33fed9872bb5.jpg,640,640,stage1,147,49,584,297
302f5a79d80643e2_png.rf.9801defb067e4d3d4ff70f07a948f8b4.jpg,640,640,bald,187,132,498,294
3b9948335474467d_png.rf.98728dc762051dd30b62b38068104ba7.jpg,640,640,stage3,97,106,492,298
0ae210fb9f5a46f3_png.rf.986f81dc2733481e41f75bd63b8176d0.jpg,640,640,stage2,140,89,514,300
0f041702f768479c_png.rf.98a24a86900c0814f1dea58e34e9bdf2.jpg,640,640,normal,98,115,476,293
0b62252c5ea048fc_png.rf.98c13cd5dd93dd4db1cbbcfe53fc47ed.jpg,640,640,normal,145,99,556,292
0d166ce02dae4a9d_png.rf.98c4e4e313f9611758edb0aa1d06afb6.jpg,640,640,stage1,148,69,546,291
43a5f074cd4e4d3d_png.rf.9926145d8ddec37e8fee2381142f9d47.jpg,640,640,bald,207,132,564,289

1aade5f5f3744927_png.rf.995bad6482c70af070de95b3155c5784.jpg,640,640,stage1,156,158,460,285
0cdc90e56a414e84_png.rf.99ebc4581faf6723576d01e535b36fce.jpg,640,640,normal,129,68,482,293
0b16b7db63fc4bc7_png.rf.9944cbae66bbf2cfe8dfe90aef815f03.jpg,640,640,stage2,108,88,512,293
7ff06a8ab5e44c06_png.rf.9a390832fd579ccb41b02b231b8d5a07.jpg,640,640,stage3,165,145,483,287
00de61932d1f4652_png.rf.9a5a3cdc941dc37179357d147070597c.jpg,640,640,normal,198,101,577,287
0b6e461ff6d5465e_png.rf.9a12cd8cf67df1749cda3cbece12d9e2.jpg,640,640,normal,123,106,516,283
8bbe04064b7f4d21_png.rf.9a7e527015efec42442348f0e42cf1fa.jpg,640,640,stage3,77,99,534,290
1a20ca200fd0490e_png.rf.9aa2e79f0fc42030f79c1729c97d0ea4.jpg,640,640,stage3,154,116,486,297
0f98f36818854067_png.rf.9a73e03298f636fad7ed7271fe894b75.jpg,640,640,stage2,111,115,469,290
6dfefffb40334a2d_png.rf.9ad7acc14762beb7101899b8bb7a8862.jpg,640,640,stage3,69,101,453,294
00d5f0ea93bf46be_png.rf.9b2a6dabc954f71ffb3afa4cd421bcea.jpg,640,640,stage1,119,87,520,289
6d5cffad4eba4cfc_png.rf.9b31a9503c547d40db04695c727f116c.jpg,640,640,stage3,184,120,587,289
0b7f02f7daf24fe5_png.rf.9c23e0091f490e90a5ad0b98337194e4.jpg,640,640,stage2,80,69,544,290
5a4f5902192547f1_png.rf.9b7be0cfd7afa17333b95ccba9cdf83e.jpg,640,640,stage2,142,72,550,301
2fb26d67ad4340e8_png.rf.9d8dd4a6d6e3f7e7809f5b41917c5137.jpg,640,640,stage2,147,95,516,281
0ed0d004fdfa4cf8_png.rf.9cca38b78431dd7e7416b4ebc89a9d4b.jpg,640,640,stage1,69,93,437,284
6b2f22ba846b4233_png.rf.9e146a7593e94087996eaa39539b46c2.jpg,640,640,normal,184,108,575,283
0a9352ca930b4911_png.rf.9d9f557e7ccd886d64dde5934301c2ad.jpg,640,640,stage1,137,67,517,290
001adcb1b1cc4547_png.rf.9b64bf19071f05cd92805a0c938f768b.jpg,640,640,normal,120,117,462,281
0d934df0a5474977_png.rf.9e4102b122279ecee76aa633ad7e1fd0.jpg,640,640,normal,230,145,533,279
3ce1fc2039704007_png.rf.9e889a162074954e2ae56e402b706d7b.jpg,640,640,stage3,60,78,411,274
2ccf229471b1482c_png.rf.9ea211cd00dd11da3c68437e9d026e7c.jpg,640,640,stage2,148,115,574,285
0004a19b4e3340fe_png.rf.9ec3913ec9d707c6b30032d84859e348.jpg,640,640,stage2,80,151,456,300
3a39c8b5f0f14759_png.rf.9e535dfb77d6fca7406c03dc3ff7dea1.jpg,640,640,stage3,74,105,450,280
0d2a279aeb484bd6_png.rf.9e99579c723ba9c16688f60b933328e5.jpg,640,640,normal,120,155,488,268
3e30dbd0332c456f_png.rf.9f13d6948b95fb217e2ab43cda5ca592.jpg,640,640,bald,122,97,496,292
0c97370cfea147f3_png.rf.9fda6514ec0774531eda396c4847c25d.jpg,640,640,normal,99,90,492,290
4d03379c47294252_png.rf.9f808448eb0a04a087e6497983405aa9.jpg,640,640,stage2,95,0,542,271
345c7ae2c4c94f79_png.rf.a0bc1427b806bac179da483ffc2ad2c8.jpg,640,640,bald,176,165,479,287
2f61a4df2d6d438a_png.rf.9f7112af7f98ec46072ad0e88a4ccd38.jpg,640,640,normal,56,101,491,284
1e3948a1be564f48_png.rf.a1190c652b7eeee069e9bf5587dea6fb.jpg,640,640,stage1,76,91,510,311
7e158bf4f15147bc_png.rf.a1d07bbdee12242a3801e9d58041ba42.jpg,640,640,stage1,69,82,491,300
6f10b0088e024fe4_png.rf.a1982616fbd90ebea4bc5eb79d2b589c.jpg,640,640,stage2,215,140,640,308
56c2c9a146454403_png.rf.a1fd03f9e9692532d6d62ec936ed290c.jpg,640,640,bald,151,151,469,285
038fc8fa3d684d66_png.rf.a1299c783540832241775a28d1bd81f9.jpg,640,640,bald,185,156,499,279
05fbdeba2c2e418d_png.rf.a20a2547b5aba64b8f43c063750d6bda.jpg,640,640,stage1,130,74,556,290
35ba035c06994a6a_png.rf.a25a0d948df14a4903c90bb0126971c2.jpg,640,640,bald,170,125,469,302
9f9009fe8ec34a7e_png.rf.a26e568ad9601033c7c18ded3d3b20b5.jpg,640,640,stage2,138,122,472,277
1e75aa86d54d4b14_png.rf.a2a8561e3f2fb0f5e719afcfadea1d93.jpg,640,640,stage2,102,57,572,294
7b79f0a9f697465a_png.rf.a28366a683933d12b3d297762933c838.jpg,640,640,stage1,128,51,532,296
00be1c1646b94020_png.rf.a1f0234174e1906909623fe34304db8c.jpg,640,640,normal,137,84,517,292
2e132d80ae9c4377_png.rf.a2c5673e0b20b1c78deb6672f5597b3c.jpg,640,640,stage2,128,56,551,281
05e4c8619ffe4cf5_png.rf.a30d3b01005a0b37330587cfa82fca1c.jpg,640,640,stage3,113,108,507,287
63094dfce82643d3_png.rf.a357cfd9f3c75ce6fcbd0b80f2308c95.jpg,640,640,stage3,153,163,569,294
6be1a8c2549a49f0_png.rf.a2fe4c2d4236d39fdd62eaeb90126cca.jpg,640,640,stage1,1,6,539,289
4c72292d40a04839_png.rf.a30eeb17311c32b56f2d1309ac60287e.jpg,640,640,stage2,130,90,506,281
2c492ab9134f413d_png.rf.a369212d9eb09cf7b4e9ba0ab083fc6a.jpg,640,640,stage1,120,63,534,301
1d4d941a17734835_png.rf.a37a5634b1567311029579ccd51fb26a.jpg,640,640,normal,116,112,514,295
4c4882149c2842af_png.rf.a3d9500293292ce23d358f351e9ddb00.jpg,640,640,stage3,71,85,465,282
5ae35cb7a3a144d2_png.rf.a3ef11fb005a350f7fd9a81930734752.jpg,640,640,stage2,195,146,605,295
0dba04a210d64488_png.rf.a3c5418ec01d2175cae8498813831343.jpg,640,640,stage2,129,63,553,297
0fb6fa9f4caf4e21_png.rf.a3f11bf5109a618547d10b0f81b41a38.jpg,640,640,stage3,141,98,501,287
5fe3f6d8249c43a1_png.rf.a4118238cf342cfa354bebd14c684406.jpg,640,640,stage1,144,83,559,297
5c8723726362467e_png.rf.a462ac5b5696a88dfde62fe95ce452ee.jpg,640,640,stage2,84,62,528,278
34c154dbe9ee4f4a_png.rf.a4298ff98843e9ad5219acbe9673de8c.jpg,640,640,stage3,141,93,530,299
9cf59172278e4c4d_png.rf.a489cb02bef41dedd8f7085645b64d43.jpg,640,640,stage1,95,95,486,293
1bb8537bcde849ab_png.rf.a431d6121591be1e330e445d3c3f7e1f.jpg,640,640,stage3,172,133,513,285
0c5b4b17297a401a_png.rf.a43a576ef7a94a4c99c626fe66ec31e5.jpg,640,640,stage2,118,70,536,287
106f887f488147ee_png.rf.a4b4a6510fdada0f52ea2f2f9d2f5689.jpg,640,640,bald,163,169,489,289
1fdfdddefeea4045_png.rf.a49c01dac2a4a623fed7f19211a943f1.jpg,640,640,stage2,118,77,507,293
19b7803129e74915_png.rf.a4ed1b39c0e70c6556a8c6f642764e95.jpg,640,640,bald,93,163,442,298
0fb9141fd8fa48d1_png.rf.a4baed7d312c17d0cd1d08b7adde116b.jpg,640,640,stage2,135,88,511,300
0d18cb89a34d4f77_png.rf.a551af74d6a00ff77a139ac6d50cb338.jpg,640,640,bald,180,144,492,290
0e94721ccc934846_png.rf.a5a0ee6e0b777cd5461f5a78803f6079.jpg,640,640,bald,238,158,560,289
0db8fcb6f50c4a35_png.rf.a5fa0e282591c3b36814be52a0526c1c.jpg,640,640,normal,143,50,606,290
0b3d6d297475432c_png.rf.a5d0584ffcdc82b10d2ccb2736981fba.jpg,640,640,stage1,108,67,503,299
3f139ed047c4424e_png.rf.a606bef36dd9147d53fe936d19de4e7e.jpg,640,640,bald,22,132,402,287
01fe0b6fe3764965_png.rf.a63cefe58642e60413e29654624e7cfd.jpg,640,640,normal,79,78,473,296
00a49a72921843b6_png.rf.a5e90b3315571d4c15568c4cc0cac6b8.jpg,640,640,normal,194,80,509,271
3f607b0631e14158_png.rf.a612ffbc2446e6df03bf67134383b639.jpg,640,640,stage1,210,137,591,293
10aeadb559074c8c_png.rf.a6b236b578135275e8c7a1596d77a560.jpg,640,640,bald,169,88,539,298
0f86de01a7ad43f0_png.rf.a6a886f7b1afa4329d933ec39615890a.jpg,640,640,normal,166,92,545,285
7d75e745f0c049d1_png.rf.a68ed46f59501bfc8cfe3d672e567a1e.jpg,640,640,stage3,140,124,498,300
0a1061edf75e4401_png.rf.a6eee26591c0c4ae731fd0653943bc02.jpg,640,640,normal,129,80,527,285
02fcc1e0802848de_png.rf.a60be7e1db00de59d5d4d040db272be2.jpg,640,640,stage1,161,85,569,290
8c8039f950284816_png.rf.a6f4c21e21e92b15502f90b07b5e1916.jpg,640,640,stage3,154,136,523,297
5c46cc9ef6b24093_png.rf.a72ed16623cc3850fca9c16cc01f976f.jpg,640,640,bald,126,114,500,288
8c27279ecc944ed7_png.rf.a7480f99ca0afff715fc501950cdce4c.jpg,640,640,stage3,208,105,584,284
0d2e849ce1d94c4d_png.rf.a7135bb83f9fb4e1c30fe8b67eda69bf.jpg,640,640,normal,173,75,594,279
6b93dc9add7740a7_png.rf.a6e625d049cb9896d33af0bb98061c0d.jpg,640,640,stage3,71,119,508,288
5e37be469d4446dc_png.rf.a7346a175d1d78d7b5d372a416024f03.jpg,640,640,stage3,103,158,452,281
6ed709c1412e4223_png.rf.a79aff1c450d4eef6d36f1399d795184.jpg,640,640,stage3,159,44,627,301
0c8d9d268c6943ee_png.rf.a72f373908d81224154f7d7095e0b0c4.jpg,640,640,normal,139,98,512,293
0c278d876e5f42ef_png.rf.a79344dcb361c6fea1a697cf4ee81b61.jpg,640,640,normal,161,139,490,288
6abb008e340f455a_png.rf.a7abc16ee43d10bb29881b7afeab1088.jpg,640,640,stage1,92,123,507,283
4c95c39635064fbc_png.rf.a77ae08db0bda18d4045d50fe848bd44.jpg,640,640,stage2,95,110,523,312
5e0c508baab04786_png.rf.a849b4caace013c98dced5d92b2ca52a.jpg,640,640,stage2,186,122,561,299
0f41128566d24bc7_png.rf.a8104ed56a5d1638c012a6812ee85c5a.jpg,640,640,bald,144,89,542,294
7d8ba6d3c800468f_png.rf.a894b4af55a972ddc20cad53307842c8.jpg,640,640,stage3,130,83,519,276
7bbe03ba714b480b_png.rf.a852a474e495abd92a9352fc253663a8.jpg,640,640,stage1,108,89,541,307
4a73eab6b04842f8_png.rf.a8ac80a255ae3721d1edb51e980dc490.jpg,640,640,stage2,200,122,614,282
6f0faf4905ed45ea_png.rf.a8db48f569e4aaf751ea80b85176c971.jpg,640,640,normal,7,107,474,280
0a45f1206dfd4777_png.rf.a89681e9c4ea7fcdc5a41aafa7492bb1.jpg,640,640,normal,155,94,532,279
9f9805252db94058_png.rf.a935eeed11b13d199eb24a0c53dddba5.jpg,640,640,bald,205,139,528,277
09e5b72ad2a84648_png.rf.aa33fd6148115bd96f6cb45f3504398c.jpg,640,640,stage2,141,97,532,293
0feeb16a19074aa4_png.rf.aa533731b7400f7a1e8991bbed136148.jpg,640,640,stage2,186,88,553,300
6bfec65a07a94c4b_png.rf.a95c03b6d1400ec28412e49c5d453100.jpg,640,640,stage1,24,94,497,287
6d03ffedd4be4ad6_png.rf.aa41e39e98171993c59812ef77a1dd10.jpg,640,640,stage3,172,131,488,282
0c71f3ddec254962_png.rf.aa65dd8a2745ec923ecfd9298b95b4f6.jpg,640,640,normal,125,78,580,292
130ed8cd8b71401d_png.rf.aa601e5526d92a5668886734d71a7694.jpg,640,640,bald,172,108,532,286
0ff7e5bd01bb43b6_png.rf.aa8096dc8de3a182e3881c946adee44e.jpg,640,640,normal,162,114,502,293
15c09f5c4b0e4b3c_png.rf.ab19a94f64db4a4dfff89dacf40b5e06.jpg,640,640,normal,134,119,512,304
0bd3293230bb4afc_png.rf.aae59d959ab96625b6a9639ee3b7e4a2.jpg,640,640,bald,137,75,437,268
0f125e63402f4416_png.rf.aad88d12dfd02c69ea56b9a4527cd7b7.jpg,640,640,normal,140,52,509,291
1d6a94829fff4d24_png.rf.ab48079febc12ce279712db9c75ac1fa.jpg,640,640,stage3,169,114,544,290
6a692f731b2a4df4_png.rf.ab277e7183baaa944585942c31b802bd.jpg,640,640,stage1,80,48,474,298
